CustomerKey,SalesQuantity,UnitPrice,Education,Gender,MaritalStatus,YearlyIncome,Occupation,SalesAmount,Sum of DiscountAmount,Age
7964,38,364.5,Partial College,F,M,70000,Skilled Manual,13320,595,41
8619,37,514.2,Partial College,M,M,70000,Skilled Manual,16787,2240,42
8620,37,514.2,Partial College,M,M,70000,Skilled Manual,16787,2240,41
8625,37,528.3,Partial College,M,M,70000,Skilled Manual,17251,2295,47
8626,37,536.0,Partial College,M,S,70000,Skilled Manual,17458,2373,46
8627,36,531.9,Partial College,M,M,70000,Skilled Manual,15881,2361,44
8628,36,526.4,Partial College,F,M,70000,Skilled Manual,17101,2320,43
8629,37,526.4,Partial College,F,S,70000,Skilled Manual,17157,2320,46
8630,37,526.4,Partial College,F,M,70000,Skilled Manual,17157,2320,47
8660,38,401.8,Partial College,M,S,70000,Skilled Manual,14572,697,40
8750,38,391.8,Partial College,F,S,70000,Skilled Manual,14005,884,26
8832,38,387.2,Partial College,M,M,70000,Skilled Manual,13855,858,42
9181,37,382.6,Partial College,F,M,70000,Skilled Manual,13410,862,41
9182,38,378.9,Partial College,F,M,70000,Skilled Manual,13549,847,41
9183,38,380.7,Partial College,F,M,70000,Skilled Manual,13612,854,40
9184,37,396.0,Partial College,F,M,70000,Skilled Manual,14064,887,41
9263,36,525.6,Partial College,M,M,70000,Skilled Manual,16751,2172,42
9264,36,524.0,Partial College,M,S,70000,Skilled Manual,16687,2176,42
9267,36,523.8,Partial College,F,M,70000,Skilled Manual,16668,2189,42
9268,36,523.8,Partial College,F,M,70000,Skilled Manual,16668,2189,44
9269,36,511.4,Partial College,M,M,70000,Skilled Manual,16260,2150,44
9406,38,406.1,Partial College,M,S,70000,Skilled Manual,14665,766,25
9413,37,359.1,Partial College,M,M,70000,Skilled Manual,12524,720,26
9431,35,512.7,Partial College,M,M,70000,Skilled Manual,15081,2096,48
9484,38,373.7,Partial College,M,M,70000,Skilled Manual,13453,747,40
10139,38,368.4,Partial College,F,M,70000,Skilled Manual,13239,759,41
10140,36,368.4,Partial College,M,M,70000,Skilled Manual,11200,759,42
10221,36,534.6,Partial College,F,M,70000,Skilled Manual,16912,2332,41
10224,36,535.6,Partial College,F,S,70000,Skilled Manual,16948,2332,42
10266,38,411.7,Partial College,M,S,70000,Skilled Manual,14854,789,32
10370,37,383.5,Partial College,F,M,70000,Skilled Manual,13514,774,27
10394,36,551.3,Partial College,F,S,70000,Skilled Manual,17567,2278,48
10395,35,538.5,Partial College,F,S,70000,Skilled Manual,17116,2209,48
10916,38,396.2,Partial College,M,M,70000,Skilled Manual,14210,845,41
10996,35,514.4,Partial College,F,S,70000,Skilled Manual,16276,2233,42
11002,36,528.5,Partial College,M,S,70000,Skilled Manual,16692,2335,46
11006,36,511.0,Partial College,F,M,70000,Skilled Manual,16160,2237,44
11007,35,511.6,Partial College,M,M,70000,Skilled Manual,14721,2241,43
11043,38,396.0,Partial College,F,M,70000,Skilled Manual,14231,819,31
11044,38,402.7,Partial College,F,S,70000,Skilled Manual,14471,832,31
11154,38,381.6,Partial College,F,M,70000,Skilled Manual,13862,639,25
11165,38,419.8,Partial College,F,S,70000,Skilled Manual,15264,690,26
11181,36,495.6,Partial College,M,S,70000,Skilled Manual,15604,2238,48
11182,36,495.6,Partial College,M,S,70000,Skilled Manual,15604,2238,48
11872,38,403.6,Partial College,M,M,70000,Skilled Manual,14646,689,42
11873,38,401.6,Partial College,F,M,70000,Skilled Manual,14572,689,42
11874,37,401.6,Partial College,M,M,70000,Skilled Manual,14421,689,42
11933,36,516.3,Partial College,M,S,70000,Skilled Manual,16220,2368,40
11957,36,491.8,Partial College,M,M,70000,Skilled Manual,15523,2180,42
11958,36,498.9,Partial College,F,M,70000,Skilled Manual,15778,2180,42
11961,36,500.1,Partial College,M,M,70000,Skilled Manual,15806,2198,43
11962,36,524.4,Partial College,F,M,70000,Skilled Manual,16592,2285,41
11963,36,526.2,Partial College,M,M,70000,Skilled Manual,16644,2298,46
11964,36,526.2,Partial College,M,M,70000,Skilled Manual,16644,2298,46
11994,38,400.7,Partial College,M,S,70000,Skilled Manual,14523,705,32
12082,35,384.4,Partial College,M,M,70000,Skilled Manual,12962,615,26
12083,37,384.0,Partial College,M,M,70000,Skilled Manual,13593,614,26
12093,37,374.5,Partial College,F,S,70000,Skilled Manual,13200,655,26
12094,36,374.7,Partial College,M,M,70000,Skilled Manual,13000,656,27
12107,36,503.8,Partial College,F,M,70000,Skilled Manual,15829,2308,48
12108,36,504.3,Partial College,F,M,70000,Skilled Manual,15845,2311,48
12320,36,382.4,Partial College,M,M,70000,Skilled Manual,13175,592,26
12378,34,434.6,Partial College,F,M,70000,Skilled Manual,13886,660,42
12379,36,420.9,Partial College,M,M,70000,Skilled Manual,14542,611,40
12544,35,496.1,Partial College,F,M,70000,Skilled Manual,15245,2118,43
12546,35,513.4,Partial College,F,S,70000,Skilled Manual,15771,2199,46
12585,35,378.1,Partial College,M,M,70000,Skilled Manual,11601,411,32
12586,36,382.6,Partial College,F,S,70000,Skilled Manual,13352,420,32
13234,35,438.9,Partial College,F,S,70000,Skilled Manual,15199,423,25
13235,36,445.0,Partial College,M,S,70000,Skilled Manual,15567,452,25
13255,36,420.2,Partial College,F,S,70000,Skilled Manual,14709,419,26
13265,34,415.2,Partial College,M,S,70000,Skilled Manual,13236,392,27
13266,36,415.5,Partial College,M,M,70000,Skilled Manual,14560,398,27
13338,36,388.7,Partial College,M,M,70000,Skilled Manual,13564,431,42
13460,35,531.5,Partial College,F,S,70000,Skilled Manual,16377,2226,41
13480,34,517.9,Partial College,F,S,70000,Skilled Manual,14640,2207,43
14016,36,412.3,Partial College,F,M,70000,Skilled Manual,14449,395,25
14019,35,412.0,Partial College,M,S,70000,Skilled Manual,14058,395,26
14026,35,419.8,Partial College,M,S,70000,Skilled Manual,14254,377,24
14238,35,524.3,Partial College,M,M,70000,Skilled Manual,16308,2041,42
14239,35,524.3,Partial College,M,M,70000,Skilled Manual,16308,2041,41
14240,35,524.6,Partial College,F,M,70000,Skilled Manual,16317,2043,42
14241,34,518.3,Partial College,M,M,70000,Skilled Manual,15522,1999,42
14245,35,510.0,Partial College,M,S,70000,Skilled Manual,15868,1981,46
14248,34,510.5,Partial College,F,M,70000,Skilled Manual,15811,1985,44
14249,34,495.1,Partial College,F,M,70000,Skilled Manual,15081,1985,44
14250,34,506.5,Partial College,F,S,70000,Skilled Manual,15675,2044,44
14251,35,506.5,Partial College,M,S,70000,Skilled Manual,15682,2044,44
14252,35,506.5,Partial College,F,S,70000,Skilled Manual,15683,2044,47
14285,35,410.4,Partial College,F,S,70000,Skilled Manual,13985,380,31
14286,34,410.4,Partial College,M,S,70000,Skilled Manual,13962,380,31
14925,35,408.2,Partial College,F,S,70000,Skilled Manual,13921,366,23
14935,33,364.5,Partial College,M,S,70000,Skilled Manual,11279,357,27
14944,34,363.6,Partial College,F,S,70000,Skilled Manual,11995,367,22
14992,34,373.3,Partial College,F,M,70000,Skilled Manual,12106,588,40
14993,34,384.8,Partial College,F,M,70000,Skilled Manual,12506,578,40
15139,35,511.5,Partial College,F,M,70000,Skilled Manual,15781,2121,40
15157,35,539.8,Partial College,F,M,70000,Skilled Manual,16749,2143,42
15158,34,539.8,Partial College,M,M,70000,Skilled Manual,16734,2143,43
15159,35,544.1,Partial College,F,M,70000,Skilled Manual,16869,2173,46
15160,35,544.1,Partial College,F,S,70000,Skilled Manual,16869,2173,47
15161,35,550.3,Partial College,M,M,70000,Skilled Manual,17044,2217,45
15164,35,565.9,Partial College,F,M,70000,Skilled Manual,17533,2274,43
15165,34,565.9,Partial College,F,M,70000,Skilled Manual,16644,2274,44
15166,35,557.1,Partial College,F,M,70000,Skilled Manual,17223,2274,45
15201,33,360.7,Partial College,M,S,70000,Skilled Manual,11597,596,31
15374,34,399.7,Partial College,F,M,70000,Skilled Manual,12990,598,30
15556,34,368.2,Partial College,M,S,70000,Skilled Manual,11552,965,27
15610,34,363.4,Partial College,F,M,70000,Skilled Manual,11424,930,40
15611,33,363.4,Partial College,F,M,70000,Skilled Manual,10426,930,40
15612,34,353.4,Partial College,F,M,70000,Skilled Manual,11061,955,40
15743,34,536.4,Partial College,M,M,70000,Skilled Manual,15916,2291,77
15744,35,545.6,Partial College,M,S,70000,Skilled Manual,16806,2291,41
15763,35,537.8,Partial College,F,M,70000,Skilled Manual,16696,2128,41
15766,35,522.7,Partial College,F,S,70000,Skilled Manual,16198,2098,42
15767,35,524.4,Partial College,F,M,70000,Skilled Manual,16202,2154,43
15768,35,534.7,Partial College,F,S,70000,Skilled Manual,16463,2251,46
15769,35,528.4,Partial College,F,M,70000,Skilled Manual,16244,2251,46
15771,35,528.1,Partial College,F,M,70000,Skilled Manual,16240,2244,44
15772,35,530.1,Partial College,M,M,70000,Skilled Manual,16296,2258,43
15773,34,530.1,Partial College,F,M,70000,Skilled Manual,16288,2258,44
15774,35,526.7,Partial College,F,M,70000,Skilled Manual,16188,2246,43
15775,32,527.0,Partial College,F,M,70000,Skilled Manual,14336,2246,46
16481,34,366.2,Partial College,F,S,70000,Skilled Manual,11548,902,27
16482,34,358.5,Partial College,M,S,70000,Skilled Manual,11344,845,27
16717,35,520.5,Partial College,M,S,70000,Skilled Manual,16036,2181,42
16718,35,520.5,Partial College,F,M,70000,Skilled Manual,16036,2181,43
16719,34,520.5,Partial College,M,M,70000,Skilled Manual,15972,2181,42
16720,35,549.6,Partial College,M,M,70000,Skilled Manual,16908,2329,43
16721,35,555.6,Partial College,M,M,70000,Skilled Manual,17076,2371,43
16919,34,375.8,Partial College,F,M,70000,Skilled Manual,11869,909,29
16920,33,384.4,Partial College,M,S,70000,Skilled Manual,11515,965,29
16921,34,389.4,Partial College,F,S,70000,Skilled Manual,12275,965,29
17100,33,390.3,Partial College,M,M,70000,Skilled Manual,11997,914,23
17328,35,499.9,Partial College,F,S,70000,Skilled Manual,15276,2220,46
17870,34,375.6,Partial College,F,S,70000,Skilled Manual,11849,922,29
17871,34,377.0,Partial College,M,M,70000,Skilled Manual,11897,922,29
17872,33,373.8,Partial College,F,S,70000,Skilled Manual,11778,912,29
18078,32,388.4,Partial College,M,S,70000,Skilled Manual,11082,849,27
18079,33,384.0,Partial College,F,M,70000,Skilled Manual,11844,828,27
18313,33,487.1,Partial College,F,S,70000,Skilled Manual,14366,2136,41
18320,34,491.2,Partial College,M,S,70000,Skilled Manual,14570,2132,46
18321,34,491.2,Partial College,M,M,70000,Skilled Manual,14569,2132,44
18322,33,510.3,Partial College,M,S,70000,Skilled Manual,14692,2204,43
510,126,123.6,Bachelors,F,M,30000,Skilled Manual,14774,897,51
511,123,123.5,Bachelors,M,M,30000,Skilled Manual,14381,896,50
512,123,121.8,Bachelors,M,M,30000,Skilled Manual,14158,887,50
571,54,124.7,Bachelors,F,M,30000,Skilled Manual,5564,1180,36
572,53,123.3,Bachelors,M,M,30000,Skilled Manual,5376,1168,37
573,55,124.5,Bachelors,M,M,30000,Skilled Manual,5666,1183,37
577,54,126.7,Bachelors,M,M,30000,Skilled Manual,5639,1196,38
578,55,121.9,Bachelors,F,M,30000,Skilled Manual,5563,1143,38
581,54,125.4,Bachelors,M,M,30000,Skilled Manual,5716,1178,70
1420,126,121.5,Bachelors,F,M,30000,Skilled Manual,14496,887,50
1421,127,121.7,Bachelors,M,M,30000,Skilled Manual,14562,891,50
1422,123,123.6,Bachelors,M,M,30000,Skilled Manual,13422,903,50
1423,125,123.0,Bachelors,F,M,30000,Skilled Manual,14497,896,51
1474,53,121.8,Bachelors,M,M,30000,Skilled Manual,5589,1064,37
1475,53,122.5,Bachelors,F,M,30000,Skilled Manual,4831,1068,36
1480,55,122.0,Bachelors,F,M,30000,Skilled Manual,5639,1068,38
1759,127,121.8,Bachelors,F,M,30000,Skilled Manual,14589,882,73
1763,125,121.6,Bachelors,M,M,30000,Skilled Manual,14347,879,49
1764,123,122.0,Bachelors,F,M,30000,Skilled Manual,14367,881,50
1826,55,121.7,Bachelors,M,M,30000,Skilled Manual,5891,803,37
1835,55,121.5,Bachelors,F,M,30000,Skilled Manual,5905,778,38
2716,126,122.7,Bachelors,M,M,30000,Skilled Manual,14666,890,49
2717,126,122.1,Bachelors,M,M,30000,Skilled Manual,14594,885,49
2718,126,121.4,Bachelors,F,M,30000,Skilled Manual,14505,881,50
2719,125,121.7,Bachelors,M,M,30000,Skilled Manual,14241,882,49
2794,54,122.4,Bachelors,M,M,30000,Skilled Manual,5743,748,37
3732,124,121.4,Bachelors,M,M,30000,Skilled Manual,14494,820,49
3733,126,121.4,Bachelors,F,M,30000,Skilled Manual,14409,819,49
3734,125,121.8,Bachelors,M,M,30000,Skilled Manual,14583,821,49
3735,124,120.5,Bachelors,M,M,30000,Skilled Manual,14185,816,49
3796,53,124.2,Bachelors,F,M,30000,Skilled Manual,5129,743,36
3801,54,125.6,Bachelors,F,M,30000,Skilled Manual,6045,741,37
3881,124,119.9,Bachelors,F,M,30000,Skilled Manual,14215,816,49
3882,125,120.5,Bachelors,M,M,30000,Skilled Manual,14405,835,49
3883,124,120.5,Bachelors,F,M,30000,Skilled Manual,14341,832,49
3884,125,121.0,Bachelors,F,M,30000,Skilled Manual,14435,836,49
3885,125,121.1,Bachelors,F,M,30000,Skilled Manual,14369,836,49
3949,55,128.6,Bachelors,M,M,30000,Skilled Manual,6330,745,37
3950,54,130.2,Bachelors,M,M,30000,Skilled Manual,6385,752,37
3952,54,129.5,Bachelors,F,M,30000,Skilled Manual,6367,749,38
3953,51,127.1,Bachelors,F,M,30000,Skilled Manual,5625,724,38
5219,120,124.3,Bachelors,F,M,30000,Skilled Manual,14438,834,50
5220,123,123.2,Bachelors,M,M,30000,Skilled Manual,13356,830,50
5221,124,122.4,Bachelors,F,M,30000,Skilled Manual,13790,826,51
5222,124,121.4,Bachelors,M,M,30000,Skilled Manual,14459,820,50
5223,124,121.2,Bachelors,M,M,30000,Skilled Manual,14412,820,50
5224,124,122.7,Bachelors,M,M,30000,Skilled Manual,14498,828,50
5225,126,123.3,Bachelors,M,M,30000,Skilled Manual,14701,831,50
5226,123,123.4,Bachelors,M,M,30000,Skilled Manual,14377,832,50
5267,52,125.2,Bachelors,F,M,30000,Skilled Manual,5830,678,38
5268,52,125.0,Bachelors,M,M,30000,Skilled Manual,5822,681,36
5269,50,122.4,Bachelors,F,M,30000,Skilled Manual,4520,658,37
5270,52,123.7,Bachelors,F,M,30000,Skilled Manual,5766,666,36
5271,51,123.6,Bachelors,M,M,30000,Skilled Manual,5456,665,36
5274,52,121.2,Bachelors,F,M,30000,Skilled Manual,5648,656,38
5278,51,124.0,Bachelors,F,M,30000,Skilled Manual,5745,673,38
5408,51,121.6,Bachelors,F,M,30000,Skilled Manual,5642,640,36
5409,49,123.0,Bachelors,M,M,30000,Skilled Manual,5194,659,38
5410,51,124.7,Bachelors,F,M,30000,Skilled Manual,5807,664,37
6124,122,124.5,Bachelors,M,M,30000,Skilled Manual,14941,671,50
6125,124,124.9,Bachelors,F,M,30000,Skilled Manual,14060,675,50
6796,51,123.4,Bachelors,F,M,30000,Skilled Manual,5801,579,37
6818,53,119.5,Bachelors,F,M,30000,Skilled Manual,5800,534,70
6992,51,123.3,Bachelors,M,M,30000,Skilled Manual,5625,535,39
7004,52,121.5,Bachelors,M,M,30000,Skilled Manual,5778,533,71
8328,52,123.8,Bachelors,F,M,30000,Skilled Manual,5843,596,37
8333,51,125.5,Bachelors,M,M,30000,Skilled Manual,5666,595,38
8334,51,125.3,Bachelors,F,M,30000,Skilled Manual,5894,592,39
8459,50,122.2,Bachelors,M,M,30000,Skilled Manual,5750,574,37
8460,52,121.5,Bachelors,F,M,30000,Skilled Manual,5746,573,37
8461,52,121.9,Bachelors,M,M,30000,Skilled Manual,5759,578,37
8464,51,127.4,Bachelors,F,M,30000,Skilled Manual,5092,603,38
9897,50,121.5,Bachelors,M,M,30000,Skilled Manual,5739,430,37
9898,50,121.5,Bachelors,F,M,30000,Skilled Manual,5675,430,38
9899,49,121.1,Bachelors,M,M,30000,Skilled Manual,5602,429,38
9903,47,119.2,Bachelors,M,M,30000,Skilled Manual,5172,431,39
9904,50,119.4,Bachelors,F,M,30000,Skilled Manual,5576,435,38
9905,50,119.9,Bachelors,F,M,30000,Skilled Manual,5597,433,39
10067,51,118.8,Bachelors,F,M,30000,Skilled Manual,5672,390,38
10075,50,129.6,Bachelors,F,M,30000,Skilled Manual,6131,451,38
10076,50,129.9,Bachelors,M,M,30000,Skilled Manual,6095,450,38
10081,51,126.4,Bachelors,F,M,30000,Skilled Manual,6029,415,40
10082,51,125.6,Bachelors,M,S,30000,Skilled Manual,5989,414,40
11333,124,120.9,Bachelors,F,M,30000,Skilled Manual,14212,917,72
11480,48,123.7,Bachelors,F,M,30000,Skilled Manual,5653,335,37
11481,50,123.9,Bachelors,F,M,30000,Skilled Manual,5916,342,38
11482,51,121.8,Bachelors,M,M,30000,Skilled Manual,5879,331,37
11489,50,131.1,Bachelors,M,M,30000,Skilled Manual,6263,353,38
11490,50,127.9,Bachelors,M,M,30000,Skilled Manual,6102,324,39
11497,50,120.2,Bachelors,F,M,30000,Skilled Manual,5797,310,40
11662,51,123.9,Bachelors,F,M,30000,Skilled Manual,6003,314,40
11663,50,123.9,Bachelors,M,M,30000,Skilled Manual,5004,314,40
12784,124,115.9,Bachelors,M,M,30000,Skilled Manual,13459,914,72
12910,50,124.9,Bachelors,M,M,30000,Skilled Manual,6037,262,38
13072,50,118.7,Bachelors,M,M,30000,Skilled Manual,5728,270,37
13073,49,119.1,Bachelors,M,M,30000,Skilled Manual,5496,272,37
13079,50,122.2,Bachelors,M,M,30000,Skilled Manual,5932,292,38
13086,51,122.7,Bachelors,F,M,30000,Skilled Manual,5973,282,39
13097,50,120.3,Bachelors,F,M,30000,Skilled Manual,5829,281,69
13098,48,120.6,Bachelors,M,M,30000,Skilled Manual,5566,283,70
13733,123,114.5,Bachelors,M,M,30000,Skilled Manual,13159,910,74
14473,51,126.0,Bachelors,M,M,30000,Skilled Manual,6115,310,39
14474,51,123.6,Bachelors,F,M,30000,Skilled Manual,5994,307,38
14478,49,124.2,Bachelors,F,M,30000,Skilled Manual,5549,305,70
14634,50,122.5,Bachelors,F,M,30000,Skilled Manual,5832,293,71
15366,48,123.7,Bachelors,M,M,30000,Skilled Manual,5726,305,37
15367,47,124.1,Bachelors,M,M,30000,Skilled Manual,5262,307,38
15368,47,122.9,Bachelors,M,M,30000,Skilled Manual,5581,307,37
15372,49,124.8,Bachelors,F,M,30000,Skilled Manual,5812,305,39
15833,48,129.4,Bachelors,F,M,30000,Skilled Manual,5921,352,38
15834,48,128.4,Bachelors,M,M,30000,Skilled Manual,5660,449,37
15835,48,126.9,Bachelors,F,M,30000,Skilled Manual,5622,442,38
15842,47,123.7,Bachelors,M,M,30000,Skilled Manual,4642,472,38
16778,45,107.9,Bachelors,M,M,30000,Skilled Manual,4482,412,37
16779,46,108.6,Bachelors,F,M,30000,Skilled Manual,4526,421,38
16784,47,105.1,Bachelors,F,M,30000,Skilled Manual,4545,397,38
16786,45,105.8,Bachelors,M,M,30000,Skilled Manual,4541,396,73
16788,46,106.4,Bachelors,M,M,30000,Skilled Manual,4556,404,39
17380,43,99.6,Bachelors,M,M,30000,Skilled Manual,3998,389,37
17385,44,101.0,Bachelors,F,M,30000,Skilled Manual,4198,393,39
17386,41,104.3,Bachelors,F,M,30000,Skilled Manual,4043,407,39
17392,46,100.4,Bachelors,F,M,30000,Skilled Manual,4227,392,39
17393,46,98.7,Bachelors,M,M,30000,Skilled Manual,4147,392,70
18373,44,102.1,Bachelors,F,M,30000,Skilled Manual,4065,428,37
18374,46,100.8,Bachelors,M,M,30000,Skilled Manual,4215,422,37
18378,45,103.8,Bachelors,F,M,30000,Skilled Manual,4241,439,39
18379,46,104.0,Bachelors,M,M,30000,Skilled Manual,4341,441,39
18380,45,105.2,Bachelors,M,M,30000,Skilled Manual,4233,446,38
18397,43,103.6,Bachelors,M,M,30000,Skilled Manual,4079,441,69
16,126,121.4,Partial College,F,S,30000,Skilled Manual,14426,872,24
17,126,122.0,Partial College,M,M,30000,Skilled Manual,14601,884,24
41,125,121.6,Partial College,M,M,30000,Skilled Manual,14488,879,26
936,124,120.5,Partial College,F,S,30000,Skilled Manual,13289,869,26
937,125,121.0,Partial College,M,M,30000,Skilled Manual,14425,880,26
938,127,122.6,Partial College,M,M,30000,Skilled Manual,14677,892,25
2018,126,122.4,Partial College,M,M,30000,Skilled Manual,14628,891,25
2029,123,121.0,Partial College,M,S,30000,Skilled Manual,13868,864,27
2030,125,121.2,Partial College,F,S,30000,Skilled Manual,14385,866,25
2168,125,121.1,Partial College,M,S,30000,Skilled Manual,14144,878,30
